"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - NARENDRA BHATI","2 - DR.MAHESH  SHARMA","3 - RAMESH CHAND TOMAR","4 - SATISH KUMAR","5 - UDAYVEER","6 - KISHAN PAL SINGH","7 - GAJENDRA","8 - DHARMENDER","9 - RAVINDER SHARMA","10 - RAM VILAS","11 - RUVEZ ALAM RAHI","12 - MOHD. SABIR ANSARI","13 - LT COL SP SINGH","14 - SEEMA","15 - SONIA SHARMA","16 - KADEEM","17 - KADIR KHAN JAISWAL","18 - GRISA KUMAR","19 - MAHESH","20 - RAKESH","21 - SAFRUDDIN","22 - SAVITRI","23 - SUNIL GAUTAM","24 - SUMITI","25 - None of the Above","Total Votes Secured"
377,"PRY. PATH. NAGLA CHARANDAS R.NO. 1",852,624,0,1476,544,335,0,879,870,0,163,574,9,94,1,9,0,2,0,2,0,3,0,1,6,8,1,2,1,0,0,1,0,0,2,879
378,"PRY. PATH. NAGLA CHARANDAS R.NO. 2",940,475,0,1415,618,276,0,894,890,0,76,723,13,51,2,11,0,3,2,0,1,1,0,0,2,3,1,0,0,0,0,2,2,1,0,894
379,"PRY. PATH. SORKHA JAHIDABAD R. NO. 1",487,420,0,907,380,229,0,609,608,0,50,314,4,162,1,46,0,8,0,0,0,5,1,3,2,5,1,0,0,1,0,0,2,3,1,609
380,"PRY. PATH. SORKHA JAHIDABAD R. NO. 2",443,299,0,742,233,123,0,356,351,0,32,253,8,30,0,14,1,6,0,0,0,4,2,0,1,2,0,0,0,0,0,1,0,1,1,356
381,"PRY. PATH. SORKHA JAHIDABAD R. NO. 3",664,468,1,1133,333,182,0,515,503,0,93,328,8,42,3,24,0,4,1,0,0,2,0,0,1,3,1,3,0,0,0,1,0,1,0,515
382,"PRY. PATH. SORKHA JAHIDABAD R. NO. 4",524,391,0,915,312,165,0,477,459,0,101,295,8,58,0,6,0,0,1,0,1,1,0,0,1,1,2,0,0,0,2,0,0,0,0,477
383,"PRY. PATH. SORKHA JAHIDABAD R. NO. 5",501,364,0,865,226,116,0,342,342,0,60,199,5,56,3,11,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,342
384,"PRY. PATH. SORKHA JAHIDABAD R. NO. 6",613,420,0,1033,318,173,0,491,461,0,114,275,17,43,3,18,0,7,0,1,0,2,0,3,3,4,0,0,0,0,0,1,0,0,0,491
385,"PRY. PATH. SORKHA JAHIDABAD R. NO. 7",481,394,0,875,254,144,0,398,389,0,76,255,14,28,0,14,0,3,0,1,1,0,0,0,0,2,0,1,0,0,1,0,1,1,0,398
386,"PRY. PATH. KAKRALA KHAWASPUR R.NO. -1",878,613,0,1491,523,329,0,852,843,0,634,55,7,96,1,31,3,4,0,1,0,2,0,0,3,4,3,0,1,2,2,1,0,1,1,852
387,"PRY. PATH. KAKRALA KHAWASPUR R.NO. -2",891,719,0,1610,308,421,0,729,718,0,446,119,18,85,3,37,2,7,0,0,1,6,1,0,0,0,2,0,0,0,0,1,0,0,1,729
388,"PRY. PATH. SARFABAD R.NO. 1",850,593,0,1443,521,344,0,865,849,0,210,426,14,165,0,20,2,5,0,0,2,5,0,1,4,4,1,3,0,0,0,0,1,1,1,865
389,"PRY. PATH. SARFABAD R.NO. 2",826,680,0,1506,587,372,0,959,947,0,191,548,11,151,2,20,0,7,0,0,1,6,2,3,7,2,2,2,0,1,0,2,0,1,0,959
390,"PRY. PATH. SARFABAD R.NO. 3",769,563,0,1332,553,293,0,846,840,0,238,452,9,102,1,21,0,6,1,0,0,3,2,1,1,8,0,0,0,0,0,0,0,0,1,846
391,"PRY. PATH. SARFABAD R.NO. 4",655,433,0,1088,382,185,0,567,526,0,103,366,9,51,0,22,0,2,0,0,1,3,0,0,2,1,1,1,1,0,0,0,0,0,4,567
392,"SHRI KRISHNA I. C. GARHI CHAUKHANDI R.NO. 1",750,528,0,1278,401,237,0,638,619,0,109,449,7,32,2,13,1,6,0,1,0,6,2,0,0,4,0,1,0,0,0,1,0,4,0,638
393,"SHRI KRISHNA I. C. GARHI CHAUKHANDI R.NO. 2",527,346,0,873,314,184,0,498,498,0,72,353,12,34,1,13,0,4,0,0,0,3,0,0,2,2,0,2,0,0,0,0,0,0,0,498
394,"SHRI KRISHNA I. C. GARHI CHAUKHANDI R.NO. 3",754,518,0,1272,442,278,0,720,705,0,227,414,9,30,0,14,0,2,1,0,1,4,0,0,2,3,3,4,0,1,0,3,0,1,1,720
395,"SHRI KRISHNA I. C. GARHI CHAUKHANDI R.NO. 4",832,508,0,1340,483,268,0,751,751,0,153,464,5,98,0,25,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,751
396,"SHRI KRISHNA I. C. GARHI CHAUKHANDI R.NO. 5",555,391,0,946,326,180,0,506,500,0,55,354,3,26,1,24,2,8,1,0,0,6,2,2,1,4,1,2,1,2,0,2,1,6,2,506
397,"PRY. PATH. PARTHLA KHANJARPUR R.NO. 1",915,638,0,1553,611,326,0,937,935,0,367,392,12,121,0,9,0,3,0,1,0,3,0,1,2,1,6,8,1,0,2,7,1,0,0,937
398,"PRY. PATH. PARTHLA KHANJARPUR R.NO. 2",935,647,0,1582,582,357,0,939,939,0,47,742,23,36,0,72,0,7,0,0,1,2,1,0,2,1,0,1,0,1,1,0,0,0,2,939
399,"PRY. PATH. PARTHLA KHANJARPUR R.NO. 3",737,622,0,1359,500,375,0,875,875,0,31,692,12,17,0,104,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,8,875
400,"PRY. PATH. BAHLOLPUR R.NO. 1",869,650,0,1519,557,357,0,914,912,0,186,561,18,85,1,24,1,6,0,1,1,8,2,3,2,5,2,3,0,0,0,2,0,0,3,914
401,"PRY. PATH. BAHLOLPUR R.NO. 2",877,618,0,1495,445,272,0,717,717,0,110,448,14,80,1,38,1,7,0,1,1,3,0,0,3,3,3,1,0,0,0,0,0,0,3,717
402,"PRY. PATH. BAHLOLPUR R.NO. 3",965,633,0,1598,497,275,0,772,752,0,186,460,13,49,3,42,0,1,1,0,0,8,0,0,1,1,3,1,0,0,0,1,0,0,2,772
403,"PRY. PATH. BAHLOLPUR R.NO. 4",921,734,0,1655,460,295,0,755,725,0,112,390,21,170,2,40,0,5,1,0,1,3,1,3,0,4,0,0,1,0,0,0,1,0,0,755
404,"PRY. PATH. BAHLOLPUR R.NO. 5",941,636,0,1577,426,274,0,700,698,0,125,406,9,97,0,47,0,5,0,0,0,5,0,0,0,2,1,2,1,0,0,0,0,0,0,700
405,"PRY. PATH. BAHLOLPUR R.NO. 6",923,593,0,1516,507,253,0,760,750,0,246,386,13,85,0,16,1,4,1,0,1,3,0,1,0,1,0,1,0,0,0,0,0,0,1,760
406,"PURWA MADHYAMIK VIDYALAYA BAHLOLPUR R.NO. 1",896,597,0,1493,320,190,0,510,506,0,147,275,0,40,0,23,0,1,0,1,1,2,0,0,2,2,1,0,1,0,0,2,1,2,9,510
407,"PURWA MADHYAMIK VIDYALAYA BAHLOLPUR R.NO. 2",792,557,0,1349,404,253,0,657,650,0,118,403,9,69,2,36,2,4,0,0,0,6,2,0,1,3,0,0,0,0,0,0,0,1,1,657
408,"PURWA MADHYAMIK VIDHYALAYA BAHLOLPUR R.NO. 3",727,479,0,1206,343,197,0,540,539,0,79,367,8,37,1,22,0,2,0,1,0,2,0,0,1,4,2,7,0,1,0,2,0,2,2,540
409,"PRY. PATH. YUSUFPUR CHAKSHAHBERI R. NO. 1",954,654,0,1608,526,336,0,862,862,0,70,581,26,86,1,56,0,17,1,0,1,8,2,1,4,7,0,0,0,0,0,0,1,0,0,862
410,"PRY. PATH. YUSUFPUR CHAKSHAHBERI R. NO. 2",955,709,0,1664,446,338,0,784,783,0,68,528,26,53,0,56,2,11,5,0,3,5,1,3,9,2,0,0,2,1,2,2,1,1,3,784
411,"PRY. PATH. YUSUFPUR CHAKSHAHBERI R. NO. 3",958,681,0,1639,601,396,0,997,990,0,109,659,41,65,0,78,1,13,0,0,3,8,3,3,1,6,0,2,0,1,0,2,0,0,2,997
412,"PRY. PATH. RICHHPAL GARHI MAZRA CHIPIYANA KHURD R.NO. 1",341,288,0,629,235,193,0,428,423,0,30,179,2,199,0,5,0,0,0,0,1,1,0,1,2,1,2,1,0,1,0,2,0,0,1,428
413,"GREEN FIELD PUBLIC SCHOOL CHIPIYANA KHURD R.NO. 1",873,653,0,1526,500,340,0,840,806,0,50,576,23,88,2,36,5,11,0,0,1,15,1,2,2,5,0,2,0,1,1,5,4,5,5,840
414,"GREEN FIELD PUBLIC SCHOOL CHIPIYANA KHURD R.NO. 2",1190,802,0,1992,695,419,0,1114,1114,0,104,789,35,76,2,45,2,11,3,0,1,10,1,6,7,6,3,2,0,1,1,2,2,0,5,1114
415,"GREEN FIELD PUBLIC SCHOOL CHIPIYANA KHURD R.NO. 3",881,616,1,1498,562,400,0,962,950,0,70,665,26,103,0,43,1,21,2,3,4,6,3,3,3,4,1,0,1,0,1,1,1,0,0,962
416,"GREEN FIELD PUBLIC SCHOOL CHIPIYANA KHURD R.NO. 4",976,730,0,1706,626,432,0,1058,1020,0,100,704,28,103,0,51,0,9,0,2,1,7,2,1,0,8,4,5,2,3,3,10,2,5,8,1058
417,"PRY. PATH. JALPURA R.NO. 1",744,662,0,1406,535,359,0,894,886,0,193,487,18,137,0,27,1,5,0,0,1,1,0,2,1,6,3,4,1,0,0,1,2,1,3,894
418,"PRY. PATH. JALPURA R.NO. 2",710,604,1,1315,460,345,0,805,803,0,160,447,13,90,1,40,0,6,1,0,1,7,1,2,3,4,1,9,2,1,1,6,1,3,5,805
419,"PRY. PATH. HALDAUNI R. NO. 1",850,598,0,1448,533,239,0,772,722,0,480,165,10,63,0,23,0,3,0,0,2,5,0,1,1,1,2,5,1,0,0,2,1,2,5,772
420,"PRY. PATH. HALDAUNI R. NO. 2",483,362,0,845,317,207,0,524,521,0,218,215,9,50,1,8,1,0,1,3,1,3,1,1,3,0,3,3,0,0,0,1,1,0,1,524
421,"PRY. PATH. HALDAUNI R. NO. 3",423,362,0,785,247,146,0,393,385,0,154,166,13,23,0,23,1,3,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,1,4,393
422,"PRY. PATH. HALDAUNI R. NO. 4",761,578,0,1339,438,277,0,715,710,0,156,469,13,33,0,21,0,0,1,1,0,8,1,0,5,2,0,3,0,0,1,1,0,0,0,715
423,"PRY. PATH. HALDAUNI R. NO. 5",862,613,0,1475,434,275,0,709,699,0,187,417,7,54,2,30,0,5,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,1,709
424,"PRY. PATH. HALDAUNI R. NO. 6",876,548,0,1424,462,226,0,688,626,0,574,48,12,23,0,11,0,2,1,1,0,3,0,0,1,5,6,0,0,0,0,0,0,0,1,688
425,"SAMUDAIK KENDRA SECTOR 82",845,601,0,1446,384,295,0,679,619,0,32,549,9,31,0,50,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,679
426,"SAMUDAIK KENDRA SECTOR 82",780,582,0,1362,400,323,0,723,700,0,28,569,19,31,0,62,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,723
427,"SAMUDAIK KENDRA SECTOR 82",814,643,0,1457,400,338,0,738,718,0,17,587,13,30,0,81,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,738
428,"SAMUDAIK KENDRA SECTOR 82",1007,787,0,1794,574,419,0,993,988,0,33,769,22,69,1,77,0,4,1,1,0,0,0,0,0,4,0,0,3,0,0,0,0,0,9,993
429,"SAMUDAIK KENDRA SECTOR 82",941,707,1,1649,504,393,0,897,870,0,43,637,14,54,1,131,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,897
430,"SAMUDAIK KENDRA SECTOR 82",828,731,0,1559,437,400,0,837,822,0,26,641,15,43,0,93,1,4,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,10,837
431,"PRY. PATH. GEJHA TILPTABAD R. NO. 1",882,677,0,1559,462,365,0,827,807,0,43,628,12,41,0,83,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,13,827
432,"PRY. PATH. GEJHA TILPTABAD R. NO. 2",1065,648,0,1713,545,297,0,842,775,0,123,525,7,139,2,35,1,3,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,3,842
433,"PRY. PATH. GEJHA TILPTABAD R. NO. 3",888,782,1,1671,522,469,0,991,991,0,34,787,19,22,0,106,0,10,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,9,991
434,"PRY. PATH. GEJHA TILPTABAD R. NO. 4",829,603,0,1432,452,310,0,762,762,0,96,422,7,188,1,23,0,2,1,0,0,4,0,0,3,3,0,9,0,2,0,0,1,0,0,762
435,"PRY. PATH. GEJHA TILPTABAD R. NO. 5",804,596,0,1400,471,324,0,795,746,0,206,399,8,112,8,39,0,4,0,1,0,6,0,1,1,3,1,1,0,1,0,2,1,0,1,795
436,"PRY. PATH. GEJHA TILPTABAD R. NO. 6",979,863,0,1842,559,477,0,1036,897,0,30,816,28,16,0,119,0,11,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,12,1036
437,"PRY. PATH. GEJHA TILPTABAD R. NO. 7",794,618,0,1412,329,332,0,661,661,0,30,525,17,26,0,49,0,5,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,3,661
438,"PRY. PATH. GEJHA TILPTABAD R. NO. 8",1149,778,1,1928,655,436,0,1091,1035,0,63,839,35,53,0,78,0,7,0,0,0,4,1,1,1,5,0,1,0,0,0,0,0,0,3,1091
439,"PRY. PATH. YAKUBPUR R.NO. 1",685,494,0,1179,444,296,0,740,716,0,358,119,6,233,2,8,0,3,0,0,0,3,0,1,0,5,0,0,0,1,0,0,0,0,1,740
440,"SAMUDAIK KENDRA HAZIPUR",633,439,0,1072,451,296,0,747,741,0,417,233,3,38,1,33,0,13,1,0,1,2,0,1,0,1,1,0,0,0,0,0,1,1,0,747
441,"SAMUDAIK KENDRA HAZIPUR",816,677,0,1493,573,442,0,1015,1015,0,69,740,17,28,0,124,0,12,0,1,2,3,2,0,0,0,2,2,2,0,1,1,1,1,7,1015
442,"PRY. PATH. ASGARPUR JAGIR R.NO. 1",730,548,0,1278,466,392,0,858,858,0,301,278,15,224,0,16,0,2,0,2,0,3,0,0,2,0,5,4,0,3,0,1,0,0,2,858
443,"PRY. PATH. SULTANPUR R.NO. 1",802,681,0,1483,527,371,0,898,871,0,97,505,15,236,0,17,0,7,1,0,0,3,0,2,2,2,3,2,0,1,1,2,1,0,1,898
444,"PRY. PATH. ILABANS R.NO. 1",704,483,0,1187,478,276,0,754,754,0,246,292,8,185,1,9,1,2,0,0,0,1,0,0,2,0,1,1,0,1,0,1,0,1,2,754
445,"PRY. PATH. ILABANS R.NO. 2",568,413,0,981,311,165,0,476,476,0,155,279,1,30,0,3,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,476
446,"PRY. PATH. ILABANS R.NO. 3",724,417,0,1141,381,186,0,567,560,0,196,308,5,41,0,5,0,0,0,0,0,4,0,2,1,1,0,1,0,0,0,2,1,0,0,567
447,"PRY. PATH. ILABANS R.NO. 4",631,314,0,945,244,114,0,358,350,0,155,145,6,41,0,5,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,358
